District,Number_of_Cases,Week_Start_Date,Month,Year,Week,Week_End_Date
Matale,7,2/21/2011,2,2011,8,2/28/2011
Matale,3,2/28/2011,2,2011,9,3/7/2011
Matale,0,3/7/2011,3,2011,10,3/14/2011
Matale,4,3/14/2011,3,2011,11,3/21/2011
Matale,7,3/21/2011,3,2011,12,3/28/2011
Matale,2,3/28/2011,3,2011,13,4/4/2011
Matale,3,4/4/2011,4,2011,14,4/11/2011
Matale,2,4/11/2011,4,2011,15,4/18/2011
Matale,5,4/18/2011,4,2011,16,4/25/2011
Matale,6,4/25/2011,4,2011,17,5/2/2011
Matale,8,5/2/2011,5,2011,18,5/9/2011
Matale,2,5/9/2011,5,2011,19,5/16/2011
Matale,7,5/16/2011,5,2011,20,5/23/2011
Matale,16,5/23/2011,5,2011,21,5/30/2011
Matale,17,5/30/2011,5,2011,22,6/6/2011
Matale,11,6/6/2011,6,2011,23,6/13/2011
Matale,9,6/13/2011,6,2011,24,6/20/2011
Matale,15,6/20/2011,6,2011,25,6/27/2011
Matale,19,6/27/2011,6,2011,26,7/4/2011
Matale,11,7/4/2011,7,2011,27,7/11/2011
Matale,11,7/11/2011,7,2011,28,7/18/2011
Matale,8,7/18/2011,7,2011,29,7/25/2011
Matale,13,7/25/2011,7,2011,30,8/1/2011
Matale,4,8/1/2011,8,2011,31,8/8/2011
Matale,2,8/8/2011,8,2011,32,8/15/2011
Matale,8,8/15/2011,8,2011,33,8/22/2011
Matale,10,8/22/2011,8,2011,34,8/29/2011
Matale,4,8/29/2011,8,2011,35,9/5/2011
Matale,1,9/5/2011,9,2011,36,9/12/2011
Matale,4,9/12/2011,9,2011,37,9/19/2011
Matale,6,9/19/2011,9,2011,38,9/26/2011
Matale,5,9/26/2011,9,2011,39,10/3/2011
Matale,3,10/3/2011,10,2011,40,10/10/2011
Matale,4,10/10/2011,10,2011,41,10/17/2011
Matale,5,10/17/2011,10,2011,42,10/24/2011
Matale,5,10/24/2011,10,2011,43,10/31/2011
Matale,4,10/31/2011,10,2011,44,11/7/2011
Matale,2,11/7/2011,11,2011,45,11/14/2011
Matale,8,11/14/2011,11,2011,46,11/21/2011
Matale,5,11/21/2011,11,2011,47,11/28/2011
Matale,12,11/28/2011,11,2011,48,12/5/2011
Matale,7,12/5/2011,12,2011,49,12/12/2011
Matale,14,12/12/2011,12,2011,50,12/19/2011
Matale,10,12/19/2011,12,2011,51,12/26/2011
Matale,9,12/26/2011,12,2011,52,1/2/2012
Matale,9,1/2/2012,1,2012,1,1/9/2012
Matale,8,1/9/2012,1,2012,2,1/16/2012
Matale,9,1/16/2012,1,2012,3,1/23/2012
Matale,9,1/23/2012,1,2012,4,1/30/2012
Matale,12,1/30/2012,1,2012,5,2/6/2012
Matale,9,2/6/2012,2,2012,6,2/13/2012
Matale,15,2/13/2012,2,2012,7,2/20/2012
Matale,6,2/20/2012,2,2012,8,2/27/2012
Matale,9,2/27/2012,2,2012,9,3/5/2012
Matale,10,3/5/2012,3,2012,10,3/12/2012
Matale,4,3/12/2012,3,2012,11,3/19/2012
Matale,7,3/19/2012,3,2012,12,3/26/2012
Matale,11,3/26/2012,3,2012,13,4/2/2012
Matale,1,4/2/2012,4,2012,14,4/9/2012
Matale,1,4/9/2012,4,2012,15,4/16/2012
Matale,11,4/16/2012,4,2012,16,4/23/2012
Matale,1,4/23/2012,4,2012,17,4/30/2012
Matale,1,4/30/2012,4,2012,18,5/7/2012
Matale,0,5/7/2012,5,2012,19,5/14/2012
Matale,0,5/14/2012,5,2012,20,5/21/2012
Matale,1,5/21/2012,5,2012,21,5/28/2012
Matale,0,5/28/2012,5,2012,22,6/4/2012
Matale,0,6/4/2012,6,2012,23,6/11/2012
Matale,0,6/11/2012,6,2012,24,6/18/2012
Matale,0,6/18/2012,6,2012,25,6/25/2012
Matale,1,6/25/2012,6,2012,26,7/2/2012
Matale,1,7/2/2012,7,2012,27,7/9/2012
Matale,0,7/9/2012,7,2012,28,7/16/2012
Matale,2,7/16/2012,7,2012,29,7/23/2012
Matale,0,7/23/2012,7,2012,30,7/30/2012
Matale,3,7/30/2012,7,2012,31,8/6/2012
Matale,4,8/6/2012,8,2012,32,8/13/2012
Matale,6,8/13/2012,8,2012,33,8/20/2012
Matale,21,8/20/2012,8,2012,34,8/27/2012
Matale,15,8/27/2012,8,2012,35,9/3/2012
Matale,19,9/3/2012,9,2012,36,9/10/2012
Matale,10,9/10/2012,9,2012,37,9/17/2012
Matale,6,9/17/2012,9,2012,38,9/24/2012
Matale,7,9/24/2012,9,2012,39,10/1/2012
Matale,7,10/1/2012,10,2012,40,10/8/2012
Matale,8,10/8/2012,10,2012,41,10/15/2012
Matale,19,10/15/2012,10,2012,42,10/22/2012
Matale,2,10/22/2012,10,2012,43,10/29/2012
Matale,11,10/29/2012,10,2012,44,11/5/2012
Matale,5,11/5/2012,11,2012,45,11/12/2012
Matale,9,11/12/2012,11,2012,46,11/19/2012
Matale,3,11/19/2012,11,2012,47,11/26/2012
Matale,10,11/26/2012,11,2012,48,12/3/2012
Matale,15,12/3/2012,12,2012,49,12/10/2012
Matale,15,12/10/2012,12,2012,50,12/17/2012
Matale,2,12/17/2012,12,2012,51,12/24/2012
Matale,5,12/24/2012,12,2012,52,12/31/2012
Matale,20,12/31/2012,12,2012,1,1/7/2013
Matale,6,1/7/2013,1,2013,2,1/14/2013
Matale,7,1/14/2013,1,2013,3,1/21/2013
Matale,5,1/21/2013,1,2013,4,1/28/2013
Matale,4,1/28/2013,1,2013,5,2/4/2013
Matale,9,2/4/2013,2,2013,6,2/11/2013
Matale,0,2/11/2013,2,2013,7,2/18/2013
Matale,9,2/18/2013,2,2013,8,2/25/2013
Matale,7,2/25/2013,2,2013,9,3/4/2013
Matale,7,3/4/2013,3,2013,10,3/11/2013
Matale,6,3/11/2013,3,2013,11,3/18/2013
Matale,0,3/18/2013,3,2013,12,3/25/2013
Matale,8,3/25/2013,3,2013,13,4/1/2013
Matale,8,4/1/2013,4,2013,14,4/8/2013
Matale,5,4/8/2013,4,2013,15,4/15/2013
Matale,2,4/15/2013,4,2013,16,4/22/2013
Matale,4,4/22/2013,4,2013,17,4/29/2013
Matale,5,4/29/2013,4,2013,18,5/6/2013
Matale,13,5/6/2013,5,2013,19,5/13/2013
Matale,1,5/13/2013,5,2013,20,5/20/2013
Matale,1,5/20/2013,5,2013,21,5/27/2013
Matale,3,5/27/2013,5,2013,22,6/3/2013
Matale,5,6/3/2013,6,2013,23,6/10/2013
Matale,2,6/10/2013,6,2013,24,6/17/2013
Matale,7,6/17/2013,6,2013,25,6/24/2013
Matale,7,6/24/2013,6,2013,26,7/1/2013
Matale,8,7/1/2013,7,2013,27,7/8/2013
Matale,15,7/8/2013,7,2013,28,7/15/2013
Matale,5,7/15/2013,7,2013,29,7/22/2013
Matale,7,7/22/2013,7,2013,30,7/29/2013
Matale,13,7/29/2013,7,2013,31,8/5/2013
Matale,6,8/5/2013,8,2013,32,8/12/2013
Matale,14,8/12/2013,8,2013,33,8/19/2013
Matale,8,8/19/2013,8,2013,34,8/26/2013
Matale,5,8/26/2013,8,2013,35,9/2/2013
Matale,6,9/2/2013,9,2013,36,9/9/2013
Matale,4,9/9/2013,9,2013,37,9/16/2013
Matale,4,9/16/2013,9,2013,38,9/23/2013
Matale,11,9/23/2013,9,2013,39,9/30/2013
Matale,6,9/30/2013,9,2013,40,10/7/2013
Matale,0,10/7/2013,10,2013,41,10/14/2013
Matale,4,10/14/2013,10,2013,42,10/21/2013
Matale,3,10/21/2013,10,2013,43,10/28/2013
Matale,1,10/28/2013,10,2013,44,11/4/2013
Matale,10,11/4/2013,11,2013,45,11/11/2013
Matale,7,11/11/2013,11,2013,46,11/18/2013
Matale,2,11/18/2013,11,2013,47,11/25/2013
Matale,8,11/25/2013,11,2013,48,12/2/2013
Matale,11,12/2/2013,12,2013,49,12/9/2013
Matale,3,12/9/2013,12,2013,50,12/16/2013
Matale,4,12/16/2013,12,2013,51,12/23/2013
Matale,10,12/23/2013,12,2013,52,12/30/2013
Matale,8,12/30/2013,12,2013,1,1/6/2014
Matale,3,1/6/2014,1,2014,2,1/13/2014
Matale,4,1/13/2014,1,2014,3,1/20/2014
Matale,5,1/20/2014,1,2014,4,1/27/2014
Matale,3,1/27/2014,1,2014,5,2/3/2014
Matale,3,2/3/2014,2,2014,6,2/10/2014
Matale,5,2/10/2014,2,2014,7,2/17/2014
Matale,5,2/17/2014,2,2014,8,2/24/2014
Matale,8,2/24/2014,2,2014,9,3/3/2014
Matale,2,3/3/2014,3,2014,10,3/10/2014
Matale,3,3/10/2014,3,2014,11,3/17/2014
Matale,7,3/17/2014,3,2014,12,3/24/2014
Matale,4,3/24/2014,3,2014,13,3/31/2014
Matale,1,3/31/2014,3,2014,14,4/7/2014
Matale,1,4/7/2014,4,2014,15,4/14/2014
Matale,1,4/14/2014,4,2014,16,4/21/2014
Matale,4,4/21/2014,4,2014,17,4/28/2014
Matale,1,4/28/2014,4,2014,18,5/5/2014
Matale,2,5/5/2014,5,2014,19,5/12/2014
Matale,2,5/12/2014,5,2014,20,5/19/2014
Matale,2,5/19/2014,5,2014,21,5/26/2014
Matale,4,5/26/2014,5,2014,22,6/2/2014
Matale,7,6/2/2014,6,2014,23,6/9/2014
Matale,10,6/9/2014,6,2014,24,6/16/2014
Matale,34,6/16/2014,6,2014,25,6/23/2014
Matale,14,6/23/2014,6,2014,26,6/30/2014
Matale,15,6/30/2014,6,2014,27,7/7/2014
Matale,19,7/7/2014,7,2014,28,7/14/2014
Matale,14,7/14/2014,7,2014,29,7/21/2014
Matale,15,7/21/2014,7,2014,30,7/28/2014
Matale,7,7/28/2014,7,2014,31,8/4/2014
Matale,16,8/4/2014,8,2014,32,8/11/2014
Matale,7,8/11/2014,8,2014,33,8/18/2014
Matale,4,8/18/2014,8,2014,34,8/25/2014
Matale,8,8/25/2014,8,2014,35,9/1/2014
Matale,6,9/1/2014,9,2014,36,9/8/2014
Matale,4,9/8/2014,9,2014,37,9/15/2014
Matale,11,9/15/2014,9,2014,38,9/22/2014
Matale,5,9/22/2014,9,2014,39,9/29/2014
Matale,6,9/29/2014,9,2014,40,10/6/2014
Matale,14,10/6/2014,10,2014,41,10/13/2014
Matale,11,10/13/2014,10,2014,42,10/20/2014
Matale,20,10/20/2014,10,2014,43,10/27/2014
Matale,24,10/27/2014,10,2014,44,11/3/2014
Matale,18,11/3/2014,11,2014,45,11/10/2014
Matale,5,11/10/2014,11,2014,46,11/17/2014
Matale,15,11/17/2014,11,2014,47,11/24/2014
Matale,19,11/24/2014,11,2014,48,12/1/2014
Matale,22,12/1/2014,12,2014,49,12/8/2014
Matale,30,12/8/2014,12,2014,50,12/15/2014
Matale,15,12/15/2014,12,2014,51,12/22/2014
Matale,23,12/22/2014,12,2014,52,12/29/2014
Matale,20,12/29/2014,12,2014,1,1/5/2015
Matale,9,1/5/2015,1,2015,2,1/12/2015
Matale,47,1/12/2015,1,2015,3,1/19/2015
Matale,28,1/19/2015,1,2015,4,1/26/2015
Matale,20,1/26/2015,1,2015,5,2/2/2015
Matale,10,2/2/2015,2,2015,6,2/9/2015
Matale,38,2/9/2015,2,2015,7,2/16/2015
Matale,16,2/16/2015,2,2015,8,2/23/2015
Matale,21,2/23/2015,2,2015,9,3/2/2015
Matale,9,3/2/2015,3,2015,10,3/9/2015
Matale,3,3/9/2015,3,2015,11,3/16/2015
Matale,6,3/16/2015,3,2015,12,3/23/2015
Matale,1,3/23/2015,3,2015,13,3/30/2015
Matale,4,3/30/2015,3,2015,14,4/6/2015
Matale,0,4/6/2015,4,2015,15,4/13/2015
Matale,1,4/13/2015,4,2015,16,4/20/2015
Matale,3,4/20/2015,4,2015,17,4/27/2015
Matale,1,4/27/2015,4,2015,18,5/4/2015
Matale,1,5/4/2015,5,2015,19,5/11/2015
Matale,0,5/11/2015,5,2015,20,5/18/2015
Matale,2,5/18/2015,5,2015,21,5/25/2015
Matale,0,5/25/2015,5,2015,22,6/1/2015
Matale,1,6/1/2015,6,2015,23,6/8/2015
Matale,3,6/8/2015,6,2015,24,6/15/2015
Matale,5,6/15/2015,6,2015,25,6/22/2015
Matale,3,6/22/2015,6,2015,26,6/29/2015
Matale,0,6/29/2015,6,2015,27,7/6/2015
Matale,1,7/6/2015,7,2015,28,7/13/2015
Matale,1,7/13/2015,7,2015,29,7/20/2015
Matale,1,7/20/2015,7,2015,30,7/27/2015
Matale,3,7/27/2015,7,2015,31,8/3/2015
Matale,2,8/3/2015,8,2015,32,8/10/2015
Matale,0,8/10/2015,8,2015,33,8/17/2015
Matale,2,8/17/2015,8,2015,34,8/24/2015
Matale,2,8/24/2015,8,2015,35,8/31/2015
Matale,0,8/31/2015,8,2015,36,9/7/2015
Matale,2,9/7/2015,9,2015,37,9/14/2015
Matale,1,9/14/2015,9,2015,38,9/21/2015
Matale,1,9/21/2015,9,2015,39,9/28/2015
Matale,0,9/28/2015,9,2015,40,10/5/2015
Matale,2,10/5/2015,10,2015,41,10/12/2015
Matale,5,10/12/2015,10,2015,42,10/19/2015
Matale,1,10/19/2015,10,2015,43,10/26/2015
Matale,0,10/26/2015,10,2015,44,11/2/2015
Matale,2,11/2/2015,11,2015,45,11/9/2015
Matale,3,11/9/2015,11,2015,46,11/16/2015
Matale,1,11/16/2015,11,2015,47,11/23/2015
Matale,2,11/23/2015,11,2015,48,11/30/2015
Matale,3,11/30/2015,11,2015,49,12/7/2015
Matale,10,12/7/2015,12,2015,50,12/14/2015
Matale,0,12/14/2015,12,2015,51,12/21/2015
Matale,1,12/21/2015,12,2015,52,12/28/2015
Matale,2,12/28/2015,12,2015,53,1/4/2016
Matale,7,1/4/2016,1,2016,1,1/11/2016
Matale,8,1/11/2016,1,2016,2,1/18/2016
Matale,13,1/18/2016,1,2016,3,1/25/2016
Matale,9,1/25/2016,1,2016,4,2/1/2016
Matale,11,2/1/2016,2,2016,5,2/8/2016
Matale,8,2/8/2016,2,2016,6,2/15/2016
Matale,5,2/15/2016,2,2016,7,2/22/2016
Matale,12,2/22/2016,2,2016,8,2/29/2016
Matale,7,2/29/2016,2,2016,9,3/7/2016
Matale,9,3/7/2016,3,2016,10,3/14/2016
Matale,2,3/14/2016,3,2016,11,3/21/2016
Matale,4,3/21/2016,3,2016,12,3/28/2016
Matale,4,3/28/2016,3,2016,13,4/4/2016
Matale,0,4/4/2016,4,2016,14,4/11/2016
Matale,4,4/11/2016,4,2016,15,4/18/2016
Matale,1,4/18/2016,4,2016,16,4/25/2016
Matale,4,4/25/2016,4,2016,17,5/2/2016
Matale,3,5/2/2016,5,2016,18,5/9/2016
Matale,3,5/9/2016,5,2016,19,5/16/2016
Matale,1,5/16/2016,5,2016,20,5/23/2016
Matale,12,5/23/2016,5,2016,21,5/30/2016
Matale,5,5/30/2016,5,2016,22,6/6/2016
Matale,0,6/6/2016,6,2016,23,6/13/2016
Matale,10,6/13/2016,6,2016,24,6/20/2016
Matale,22,6/20/2016,6,2016,25,6/27/2016
Matale,49,6/27/2016,6,2016,26,7/4/2016
Matale,31,7/4/2016,7,2016,27,7/11/2016
Matale,45,7/11/2016,7,2016,28,7/18/2016
Matale,55,7/18/2016,7,2016,29,7/25/2016
Matale,27,7/25/2016,7,2016,30,8/1/2016
Matale,18,8/1/2016,8,2016,31,8/8/2016
Matale,21,8/8/2016,8,2016,32,8/15/2016
Matale,14,8/15/2016,8,2016,33,8/22/2016
Matale,22,8/22/2016,8,2016,34,8/29/2016
Matale,29,8/29/2016,8,2016,35,9/5/2016
Matale,21,9/5/2016,9,2016,36,9/12/2016
Matale,1,9/12/2016,9,2016,37,9/19/2016
Matale,12,9/19/2016,9,2016,38,9/26/2016
Matale,5,9/26/2016,9,2016,39,10/3/2016
Matale,17,10/3/2016,10,2016,40,10/10/2016
Matale,29,10/10/2016,10,2016,41,10/17/2016
Matale,2,10/17/2016,10,2016,42,10/24/2016
Matale,13,10/24/2016,10,2016,43,10/31/2016
Matale,7,10/31/2016,10,2016,44,11/7/2016
Matale,5,11/7/2016,11,2016,45,11/14/2016
Matale,18,11/14/2016,11,2016,46,11/21/2016
Matale,10,11/21/2016,11,2016,47,11/28/2016
Matale,19,11/28/2016,11,2016,48,12/5/2016
Matale,13,12/5/2016,12,2016,49,12/12/2016
Matale,2,12/12/2016,12,2016,50,12/19/2016
Matale,4,12/19/2016,12,2016,51,12/26/2016
Matale,25,12/26/2016,12,2016,52,1/2/2017
Matale,19,1/2/2017,1,2017,1,1/9/2017
Matale,14,1/9/2017,1,2017,2,1/16/2017
Matale,37,1/16/2017,1,2017,3,1/23/2017
Matale,35,1/23/2017,1,2017,4,1/30/2017
Matale,8,1/30/2017,1,2017,5,2/6/2017
Matale,18,2/6/2017,2,2017,6,2/13/2017
Matale,22,2/13/2017,2,2017,7,2/20/2017
Matale,22,2/20/2017,2,2017,8,2/27/2017
Matale,10,2/27/2017,2,2017,9,3/6/2017
Matale,28,3/6/2017,3,2017,10,3/13/2017
Matale,30,3/13/2017,3,2017,11,3/20/2017
Matale,20,3/20/2017,3,2017,12,3/27/2017
Matale,23,3/27/2017,3,2017,13,4/3/2017
Matale,25,4/3/2017,4,2017,14,4/10/2017
Matale,13,4/10/2017,4,2017,15,4/17/2017
Matale,48,4/17/2017,4,2017,16,4/24/2017
Matale,34,4/24/2017,4,2017,17,5/1/2017
Matale,15,5/1/2017,5,2017,18,5/8/2017
Matale,48,5/8/2017,5,2017,19,5/15/2017
Matale,56,5/15/2017,5,2017,20,5/22/2017
Matale,46,5/22/2017,5,2017,21,5/29/2017
Matale,75,5/29/2017,5,2017,22,6/5/2017
Matale,70,6/5/2017,6,2017,23,6/12/2017
Matale,78,6/12/2017,6,2017,24,6/19/2017
Matale,96,6/19/2017,6,2017,25,6/26/2017
Matale,117,6/26/2017,6,2017,26,7/3/2017
Matale,204,7/3/2017,7,2017,27,7/10/2017
Matale,204,7/10/2017,7,2017,28,7/17/2017
Matale,183,7/17/2017,7,2017,29,7/24/2017
Matale,175,7/24/2017,7,2017,30,7/31/2017
Matale,145,7/31/2017,7,2017,31,8/7/2017
Matale,150,8/7/2017,8,2017,32,8/14/2017
Matale,148,8/14/2017,8,2017,33,8/21/2017
Matale,45,8/21/2017,8,2017,34,8/28/2017
Matale,34,8/28/2017,8,2017,35,9/4/2017
Matale,26,9/4/2017,9,2017,36,9/11/2017
Matale,35,9/11/2017,9,2017,37,9/18/2017
Matale,32,9/18/2017,9,2017,38,9/25/2017
Matale,22,9/25/2017,9,2017,39,10/2/2017
Matale,30,10/2/2017,10,2017,40,10/9/2017
Matale,35,10/9/2017,10,2017,41,10/16/2017
Matale,52,10/16/2017,10,2017,42,10/23/2017
Matale,60,10/23/2017,10,2017,43,10/30/2017
Matale,59,10/30/2017,10,2017,44,11/6/2017
Matale,34,11/6/2017,11,2017,45,11/13/2017
Matale,63,11/13/2017,11,2017,46,11/20/2017
Matale,58,11/20/2017,11,2017,47,11/27/2017
Matale,41,11/27/2017,11,2017,48,12/4/2017
Matale,67,12/4/2017,12,2017,49,12/11/2017
Matale,41,12/11/2017,12,2017,50,12/18/2017
Matale,30,12/18/2017,12,2017,51,12/25/2017
Matale,36,12/25/2017,12,2017,52,1/1/2018
Matale,32,1/1/2018,1,2018,1,1/8/2018
Matale,50,1/8/2018,1,2018,2,1/15/2018
Matale,24,1/15/2018,1,2018,3,1/22/2018
Matale,33,1/22/2018,1,2018,4,1/29/2018
Matale,24,1/29/2018,1,2018,5,2/5/2018
Matale,20,2/5/2018,2,2018,6,2/12/2018
Matale,8,2/12/2018,2,2018,7,2/19/2018
Matale,17,2/19/2018,2,2018,8,2/26/2018
Matale,13,2/26/2018,2,2018,9,3/5/2018
Matale,13,3/5/2018,3,2018,10,3/12/2018
Matale,21,3/12/2018,3,2018,11,3/19/2018
Matale,14,3/19/2018,3,2018,12,3/26/2018
Matale,7,3/26/2018,3,2018,13,4/2/2018
Matale,12,4/2/2018,4,2018,14,4/9/2018
Matale,8,4/9/2018,4,2018,15,4/16/2018
Matale,25,4/16/2018,4,2018,16,4/23/2018
Matale,26,4/23/2018,4,2018,17,4/30/2018
Matale,24,4/30/2018,4,2018,18,5/7/2018
Matale,29,5/7/2018,5,2018,19,5/14/2018
Matale,41,5/14/2018,5,2018,20,5/21/2018
Matale,23,5/21/2018,5,2018,21,5/28/2018
Matale,19,5/28/2018,5,2018,22,6/4/2018
Matale,24,6/4/2018,6,2018,23,6/11/2018
Matale,16,6/11/2018,6,2018,24,6/18/2018
Matale,13,6/18/2018,6,2018,25,6/25/2018
Matale,16,6/25/2018,6,2018,26,7/2/2018
Matale,33,7/2/2018,7,2018,27,7/9/2018
Matale,27,7/9/2018,7,2018,28,7/16/2018
Matale,37,7/16/2018,7,2018,29,7/23/2018
Matale,24,7/23/2018,7,2018,30,7/30/2018
Matale,18,7/30/2018,7,2018,31,8/6/2018
Matale,22,8/6/2018,8,2018,32,8/13/2018
Matale,18,8/13/2018,8,2018,33,8/20/2018
Matale,14,8/20/2018,8,2018,34,8/27/2018
Matale,9,8/27/2018,8,2018,35,9/3/2018
Matale,9,9/3/2018,9,2018,36,9/10/2018
Matale,7,9/10/2018,9,2018,37,9/17/2018
Matale,6,9/17/2018,9,2018,38,9/24/2018
Matale,4,9/24/2018,9,2018,39,10/1/2018
Matale,4,10/1/2018,10,2018,40,10/8/2018
Matale,5,10/8/2018,10,2018,41,10/15/2018
Matale,7,10/15/2018,10,2018,42,10/22/2018
Matale,7,10/22/2018,10,2018,43,10/29/2018
Matale,8,10/29/2018,10,2018,44,11/5/2018
Matale,5,11/5/2018,11,2018,45,11/12/2018
Matale,7,11/12/2018,11,2018,46,11/19/2018
Matale,13,11/19/2018,11,2018,47,11/26/2018
Matale,10,11/26/2018,11,2018,48,12/3/2018
Matale,20,12/3/2018,12,2018,49,12/10/2018
Matale,12,12/10/2018,12,2018,50,12/17/2018
Matale,21,12/17/2018,12,2018,51,12/24/2018
Matale,7,12/24/2018,12,2018,52,12/31/2018
Matale,19,12/31/2018,12,2018,1,1/7/2019
Matale,7,1/7/2019,1,2019,2,1/14/2019
Matale,19,1/14/2019,1,2019,3,1/21/2019
Matale,17,1/21/2019,1,2019,4,1/28/2019
Matale,17,1/28/2019,1,2019,5,2/4/2019
Matale,14,2/4/2019,2,2019,6,2/11/2019
Matale,6,2/11/2019,2,2019,7,2/18/2019
Matale,16,2/18/2019,2,2019,8,2/25/2019
Matale,24,2/25/2019,2,2019,9,3/4/2019
Matale,15,3/4/2019,3,2019,10,3/11/2019
Matale,6,3/11/2019,3,2019,11,3/18/2019
Matale,7,3/18/2019,3,2019,12,3/25/2019
Matale,5,3/25/2019,3,2019,13,4/1/2019
Matale,3,4/1/2019,4,2019,14,4/8/2019
Matale,7,4/8/2019,4,2019,15,4/15/2019
Matale,2,4/15/2019,4,2019,16,4/22/2019
Matale,3,4/22/2019,4,2019,17,4/29/2019
Matale,8,4/29/2019,4,2019,18,5/6/2019
Matale,6,5/6/2019,5,2019,19,5/13/2019
Matale,5,5/13/2019,5,2019,20,5/20/2019
Matale,7,5/20/2019,5,2019,21,5/27/2019
Matale,2,5/27/2019,5,2019,22,6/3/2019
Matale,8,6/3/2019,6,2019,23,6/10/2019
Matale,12,6/10/2019,6,2019,24,6/17/2019
Matale,19,6/17/2019,6,2019,25,6/24/2019
Matale,12,6/24/2019,6,2019,26,7/1/2019
Matale,10,7/1/2019,7,2019,27,7/8/2019
Matale,17,7/8/2019,7,2019,28,7/15/2019
Matale,14,7/15/2019,7,2019,29,7/22/2019
Matale,15,7/22/2019,7,2019,30,7/29/2019
Matale,16,7/29/2019,7,2019,31,8/5/2019
Matale,15,8/5/2019,8,2019,32,8/12/2019
Matale,10,8/12/2019,8,2019,33,8/19/2019
Matale,18,8/19/2019,8,2019,34,8/26/2019
Matale,15,8/26/2019,8,2019,35,9/2/2019
Matale,12,9/2/2019,9,2019,36,9/9/2019
Matale,14,9/9/2019,9,2019,37,9/16/2019
Matale,15,9/16/2019,9,2019,38,9/23/2019
Matale,17,9/23/2019,9,2019,39,9/30/2019
Matale,21,9/30/2019,9,2019,40,10/7/2019
Matale,34,10/7/2019,10,2019,41,10/14/2019
Matale,44,10/14/2019,10,2019,42,10/21/2019
Matale,80,10/21/2019,10,2019,43,10/28/2019
Matale,99,10/28/2019,10,2019,44,11/4/2019
Matale,154,11/4/2019,11,2019,45,11/11/2019
Matale,153,11/11/2019,11,2019,46,11/18/2019
Matale,260,11/18/2019,11,2019,47,11/25/2019
Matale,212,11/25/2019,11,2019,48,12/2/2019
Matale,212,12/2/2019,12,2019,49,12/9/2019
Matale,198,12/9/2019,12,2019,50,12/16/2019
Matale,159,12/16/2019,12,2019,51,12/23/2019
Matale,128,12/23/2019,12,2019,52,12/30/2019
Matale,101,12/30/2019,12,2019,1,1/6/2020
Matale,76,1/6/2020,1,2020,2,1/13/2020
Matale,77,1/13/2020,1,2020,3,1/20/2020
Matale,64,1/20/2020,1,2020,4,1/27/2020
Matale,35,1/27/2020,1,2020,5,2/3/2020
Matale,32,2/3/2020,2,2020,6,2/10/2020
Matale,24,2/10/2020,2,2020,7,2/17/2020
Matale,23,2/17/2020,2,2020,8,2/24/2020
Matale,27,2/24/2020,2,2020,9,3/2/2020
Matale,13,3/2/2020,3,2020,10,3/9/2020
Matale,11,3/9/2020,3,2020,11,3/16/2020
Matale,10,3/16/2020,3,2020,12,3/23/2020
Matale,6,3/23/2020,3,2020,13,3/30/2020
Matale,2,3/30/2020,3,2020,14,4/6/2020
Matale,0,4/6/2020,4,2020,15,4/13/2020
Matale,3,4/13/2020,4,2020,16,4/20/2020
Matale,4,4/20/2020,4,2020,17,4/27/2020
Matale,7,4/27/2020,4,2020,18,5/4/2020
Matale,4,5/4/2020,5,2020,19,5/11/2020
Matale,2,5/11/2020,5,2020,20,5/18/2020
Matale,1,5/18/2020,5,2020,21,5/25/2020
Matale,7,5/25/2020,5,2020,22,6/1/2020
Matale,5,6/1/2020,6,2020,23,6/8/2020
Matale,8,6/8/2020,6,2020,24,6/15/2020
Matale,4,6/15/2020,6,2020,25,6/22/2020
Matale,4,6/22/2020,6,2020,26,6/29/2020
Matale,10,6/29/2020,6,2020,27,7/6/2020
Matale,2,7/6/2020,7,2020,28,7/13/2020
Matale,7,7/13/2020,7,2020,29,7/20/2020
Matale,5,7/20/2020,7,2020,30,7/27/2020
Matale,5,7/27/2020,7,2020,31,8/3/2020
Matale,4,8/3/2020,8,2020,32,8/10/2020
Matale,2,8/10/2020,8,2020,33,8/17/2020
Matale,5,8/17/2020,8,2020,34,8/24/2020
Matale,8,8/24/2020,8,2020,35,8/31/2020
Matale,4,8/31/2020,8,2020,36,9/7/2020
Matale,1,9/7/2020,9,2020,37,9/14/2020
Matale,7,9/14/2020,9,2020,38,9/21/2020
Matale,3,9/21/2020,9,2020,39,9/28/2020
Matale,3,9/28/2020,9,2020,40,10/5/2020
Matale,7,10/5/2020,10,2020,41,10/12/2020
Matale,1,10/12/2020,10,2020,42,10/19/2020
Matale,3,10/19/2020,10,2020,43,10/26/2020
Matale,0,10/26/2020,10,2020,44,11/2/2020
Matale,6,11/2/2020,11,2020,45,11/9/2020
Matale,1,11/9/2020,11,2020,46,11/16/2020
Matale,5,11/16/2020,11,2020,47,11/23/2020
Matale,2,11/23/2020,11,2020,48,11/30/2020
Matale,0,11/30/2020,11,2020,49,12/7/2020
Matale,2,12/7/2020,12,2020,50,12/14/2020
Matale,2,12/14/2020,12,2020,51,12/21/2020
Matale,6,12/21/2020,12,2020,52,12/28/2020
Matale,6,12/28/2020,12,2020,53,1/4/2021
Matale,1,1/4/2021,1,2021,1,1/11/2021
Matale,5,1/11/2021,1,2021,2,1/18/2021
