district,week_start_date,cases,tmax,tmin,app_tmax,app_tmin,humidity,rainfall,precipitation,year,month,week_of_year,sin_week,cos_week,tmean,rainfall_feat,cases_lag_1,cases_lag_2,cases_lag_3,cases_lag_4,rainfall_lag_2,rainfall_lag_3,rainfall_lag_4,rainfall_lag_5,rainfall_lag_6,rainfall_lag_8,temp_lag_1,humidity_lag_1,temp_lag_2,humidity_lag_2,temp_lag_3,humidity_lag_3,temp_lag_4,humidity_lag_4,rolling_mean_2,rolling_mean_4,rolling_std_4,rate_of_change,percentage_change,rainfall_anomaly,temperature_anomaly,humidity_anomaly,is_sw_monsoon,is_ne_monsoon,is_inter_monsoon,monsoon_season,outbreak_label
Puttalam,2016-02-15,17,31.357142857142858,24.942857142857143,35.7,28.914285714285715,76.85714285714286,22.8,22.8,2016,2,7,0.7485107481711011,0.6631226582407953,28.15,22.8,49.0,17.0,15.0,16.0,0.0,0.0,6.7,0.0,3.0,3.3,28.257142857142856,69.14285714285714,27.642857142857142,66.28571428571429,27.34285714285714,69.14285714285714,27.378571428571423,74.14285714285714,33.0,24.5,16.360521589077376,-32.0,-0.653061224489796,13.9,0.982876712328764,2.313111545988264,0,1,0,NE,0
Puttalam,2016-02-22,25,32.8,24.82857142857143,37.142857142857146,28.342857142857145,69.57142857142857,3.0,3.0,2016,2,8,0.8229838658936564,0.5680647467311559,28.814285714285717,3.0,17.0,49.0,17.0,15.0,0.0,0.0,0.0,6.7,0.0,13.3,28.15,76.85714285714286,28.257142857142856,69.14285714285714,27.642857142857142,66.28571428571429,27.34285714285714,69.14285714285714,21.0,27.0,15.143755588800738,8.0,0.4705882352941177,-5.9,1.6471624266144786,-4.972602739726028,0,1,0,NE,0
Puttalam,2016-02-29,8,33.74285714285714,25.3,37.31428571428571,29.385714285714283,68.14285714285714,0.2,0.2,2016,2,9,0.8854560256532099,0.4647231720437686,29.52142857142857,0.2,25.0,17.0,49.0,17.0,22.8,0.0,0.0,0.0,6.7,3.0,28.814285714285717,69.57142857142857,28.15,76.85714285714286,28.257142857142856,69.14285714285714,27.642857142857142,66.28571428571429,16.5,24.75,17.594980344783952,-17.0,-0.6799999999999999,-8.700000000000001,2.3543052837573377,-6.401174168297459,0,1,0,NE,0
Puttalam,2016-03-07,8,33.31428571428571,26.2,39.471428571428575,30.75714285714286,71.14285714285714,2.1,2.1,2016,3,10,0.9350162426854148,0.3546048870425355,29.757142857142853,2.1,8.0,25.0,17.0,49.0,3.0,22.8,0.0,0.0,0.0,0.0,29.52142857142857,68.14285714285714,28.814285714285717,69.57142857142857,28.15,76.85714285714286,28.257142857142856,69.14285714285714,8.0,14.5,8.185352771872463,0.0,0.0,-17.096202531645567,1.456781193490052,-5.871609403254979,0,0,1,Inter,0
Puttalam,2016-03-14,8,32.885714285714286,26.24285714285714,39.72857142857144,32.028571428571425,75.57142857142857,2.4,2.4,2016,3,11,0.970941817426052,0.239315664287558,29.564285714285717,2.4,8.0,8.0,25.0,17.0,0.2,3.0,22.8,0.0,0.0,6.7,29.757142857142853,71.14285714285714,29.52142857142857,68.14285714285714,28.814285714285717,69.57142857142857,28.15,76.85714285714286,8.0,12.25,8.500000000000012,0.0,0.0,-16.79620253164557,1.2639240506329124,-1.4430379746835484,0,0,1,Inter,0
Puttalam,2016-03-21,2,33.857142857142854,26.67142857142857,40.02857142857143,31.685714285714287,68.42857142857143,0.3,0.3,2016,3,12,0.992708874098054,0.120536680255323,30.264285714285712,0.3,8.0,8.0,8.0,25.0,2.1,0.2,3.0,22.8,0.0,0.0,29.564285714285717,75.57142857142857,29.757142857142853,71.14285714285714,29.52142857142857,68.14285714285714,28.814285714285717,69.57142857142857,5.0,6.5,3.0,-6.0,-0.75,-18.896202531645567,1.963924050632912,-8.585895117540687,0,0,1,Inter,0
Puttalam,2016-03-28,4,32.22857142857143,26.357142857142858,39.8,32.128571428571426,77.57142857142857,31.3,31.3,2016,3,13,1.0,-1.6081226496766366e-16,29.292857142857144,31.3,2.0,8.0,8.0,8.0,2.4,2.1,0.2,3.0,22.8,0.0,30.264285714285712,68.42857142857143,29.564285714285717,75.57142857142857,29.757142857142853,71.14285714285714,29.52142857142857,68.14285714285714,3.0,5.5,3.0,2.0,1.0,12.10379746835443,0.9924954792043436,0.5569620253164516,0,0,1,Inter,0
Puttalam,2016-04-04,0,32.0,26.77142857142857,39.9,32.75714285714286,79.0,19.6,19.6,2016,4,14,0.992708874098054,-0.1205366802553228,29.38571428571429,19.6,4.0,2.0,8.0,8.0,0.3,2.4,2.1,0.2,3.0,0.0,29.292857142857144,77.57142857142857,30.264285714285712,68.42857142857143,29.564285714285717,75.57142857142857,29.757142857142853,71.14285714285714,2.0,3.5,3.415650255319866,-4.0,-1.0,-14.608974358974358,1.0063186813186815,-3.622710622710628,0,0,1,Inter,0
Puttalam,2016-04-11,4,32.371428571428574,27.385714285714283,39.31428571428571,33.32857142857143,78.42857142857143,4.4,4.4,2016,4,15,0.970941817426052,-0.2393156642875575,29.878571428571423,4.4,0.0,4.0,2.0,8.0,31.3,0.3,2.4,2.1,0.2,22.8,29.38571428571429,79.0,29.292857142857144,77.57142857142857,30.264285714285712,68.42857142857143,29.564285714285717,75.57142857142857,2.0,2.5,1.914854215512676,4.0,inf,-29.80897435897436,1.499175824175822,-4.194139194139197,0,0,1,Inter,0
Puttalam,2016-04-18,9,32.1,27.357142857142858,39.25714285714286,33.228571428571435,79.28571428571429,16.200000000000003,16.200000000000003,2016,4,16,0.9350162426854148,-0.3546048870425354,29.728571428571428,16.200000000000003,4.0,0.0,4.0,2.0,19.6,31.3,0.3,2.4,2.1,3.0,29.878571428571423,78.42857142857143,29.38571428571429,79.0,29.292857142857144,77.57142857142857,30.264285714285712,68.42857142857143,6.5,4.25,3.685557397915997,5.0,1.25,-18.008974358974356,1.3491758241758234,-3.336996336996336,0,0,1,Inter,0
Puttalam,2016-04-25,9,32.5,27.24285714285714,40.31428571428571,33.128571428571426,78.57142857142857,18.8,18.8,2016,4,17,0.8854560256532099,-0.4647231720437685,29.87142857142857,18.8,9.0,4.0,0.0,4.0,4.4,19.6,31.3,0.3,2.4,0.2,29.728571428571428,79.28571428571429,29.878571428571423,78.42857142857143,29.38571428571429,79.0,29.292857142857144,77.57142857142857,9.0,5.5,4.358898943540674,0.0,0.0,-15.408974358974358,1.4920329670329655,-4.051282051282058,0,0,1,Inter,0
Puttalam,2016-05-02,3,31.642857142857142,26.8,39.02857142857143,32.68571428571429,81.57142857142857,26.3,26.3,2016,5,18,0.8229838658936565,-0.5680647467311557,29.22142857142857,26.3,9.0,9.0,4.0,0.0,16.200000000000003,4.4,19.6,31.3,0.3,2.1,29.87142857142857,78.57142857142857,29.728571428571428,79.28571428571429,29.878571428571423,78.42857142857143,29.38571428571429,79.0,6.0,6.25,3.2015621187164247,-6.0,-0.6666666666666667,-12.870886075949372,1.036708860759493,-1.848101265822777,1,0,0,SW,0
Puttalam,2016-05-09,16,30.2,25.8,37.05714285714286,31.24285714285714,86.14285714285714,147.8,147.8,2016,5,19,0.7485107481711013,-0.663122658240795,28.0,147.8,3.0,9.0,9.0,4.0,18.8,16.200000000000003,4.4,19.6,31.3,2.4,29.22142857142857,81.57142857142857,29.87142857142857,78.57142857142857,29.728571428571428,79.28571428571429,29.878571428571423,78.42857142857143,9.5,9.25,5.315072906367325,13.0,4.333333333333333,108.62911392405064,-0.1847197106690785,2.7233273056057925,1,0,0,SW,0
Puttalam,2016-05-16,6,29.27142857142857,26.557142857142857,33.957142857142856,30.185714285714287,86.42857142857143,289.8,289.8,2016,5,20,0.6631226582407952,-0.7485107481711012,27.914285714285715,289.8,16.0,3.0,9.0,9.0,26.3,18.8,16.200000000000003,4.4,19.6,0.3,28.0,86.14285714285714,29.22142857142857,81.57142857142857,29.87142857142857,78.57142857142857,29.728571428571428,79.28571428571429,11.0,8.5,5.5677643628300215,-10.0,-0.625,250.62911392405064,-0.2704339963833639,3.0090415913200843,1,0,0,SW,0
Puttalam,2016-05-23,7,29.842857142857145,26.685714285714287,34.34285714285714,30.7,83.71428571428571,22.9,22.9,2016,5,21,0.5680647467311558,-0.8229838658936564,28.26428571428572,22.9,6.0,16.0,3.0,9.0,147.8,26.3,18.8,16.200000000000003,4.4,31.3,27.914285714285715,86.42857142857143,28.0,86.14285714285714,29.22142857142857,81.57142857142857,29.87142857142857,78.57142857142857,6.5,8.0,5.597618541248888,1.0,0.1666666666666667,-16.27088607594937,0.0795660036166374,0.2947558770343619,1,0,0,SW,0
Puttalam,2016-05-30,10,29.7,26.75714285714286,34.471428571428575,30.685714285714287,83.71428571428571,17.1,17.1,2016,5,22,0.464723172043769,-0.8854560256532096,28.228571428571428,17.1,7.0,6.0,16.0,3.0,289.8,147.8,26.3,18.8,16.200000000000003,19.6,28.26428571428572,83.71428571428571,27.914285714285715,86.42857142857143,28.0,86.14285714285714,29.22142857142857,81.57142857142857,8.5,9.75,4.5,3.0,0.4285714285714286,-22.070886075949367,0.0438517179023492,0.2947558770343619,1,0,0,SW,0
Puttalam,2016-06-06,1,29.2,25.885714285714283,33.65714285714286,29.414285714285715,85.28571428571429,43.7,43.7,2016,6,23,0.3546048870425358,-0.9350162426854148,27.54285714285714,43.7,10.0,7.0,6.0,16.0,22.9,289.8,147.8,26.3,18.8,4.4,28.228571428571428,83.71428571428571,28.26428571428572,83.71428571428571,27.914285714285715,86.42857142857143,28.0,86.14285714285714,5.5,6.0,3.741657386773941,-9.0,-0.9,22.377922077922083,-0.2520408163265344,2.148423005565874,1,0,0,SW,0
Puttalam,2016-06-13,4,29.314285714285717,26.82857142857143,33.68571428571429,30.285714285714285,82.85714285714286,14.0,14.0,2016,6,24,0.2393156642875576,-0.970941817426052,28.07142857142857,14.0,1.0,10.0,7.0,6.0,17.1,22.9,289.8,147.8,26.3,16.200000000000003,27.54285714285714,85.28571428571429,28.228571428571428,83.71428571428571,28.26428571428572,83.71428571428571,27.914285714285715,86.42857142857143,2.5,5.5,3.872983346207417,3.0,3.0,-7.32207792207792,0.276530612244894,-0.2801484230055564,1,0,0,SW,0
Puttalam,2016-06-20,28,29.3,26.62857142857143,33.48571428571429,30.2,81.57142857142857,15.2,15.2,2016,6,25,0.120536680255323,-0.992708874098054,27.964285714285715,15.2,4.0,1.0,10.0,7.0,43.7,17.1,22.9,289.8,147.8,18.8,28.07142857142857,82.85714285714286,27.54285714285714,85.28571428571429,28.228571428571428,83.71428571428571,28.26428571428572,83.71428571428571,16.0,10.75,12.093386622447824,24.0,6.0,-6.122077922077921,0.1693877551020399,-1.5658627087198482,1,0,0,SW,0
Puttalam,2016-06-27,22,29.25714285714286,26.32857142857143,33.74285714285714,29.857142857142858,83.85714285714286,7.8,7.8,2016,6,26,-3.216245299353273e-16,-1.0,27.792857142857144,7.8,28.0,4.0,1.0,10.0,14.0,43.7,17.1,22.9,289.8,26.3,27.964285714285715,81.57142857142857,28.07142857142857,82.85714285714286,27.54285714285714,85.28571428571429,28.228571428571428,83.71428571428571,25.0,13.75,13.275918047351754,-6.0,-0.2142857142857143,-13.52207792207792,-0.0020408163265308,0.7198515769944436,1,0,0,SW,0
Puttalam,2016-07-04,13,29.7,26.485714285714288,33.971428571428575,30.257142857142856,82.28571428571429,7.7,7.7,2016,7,27,-0.1205366802553228,-0.992708874098054,28.09285714285714,7.7,22.0,28.0,4.0,1.0,15.2,14.0,43.7,17.1,22.9,147.8,27.792857142857144,83.85714285714286,27.964285714285715,81.57142857142857,28.07142857142857,82.85714285714286,27.54285714285714,85.28571428571429,17.5,16.75,10.5,-9.0,-0.409090909090909,-6.306410256410257,0.4394688644688607,0.241758241758248,1,0,0,SW,0
Puttalam,2016-07-11,22,29.214285714285715,26.24285714285714,33.48571428571429,29.885714285714283,80.85714285714286,7.800000000000001,7.800000000000001,2016,7,28,-0.2393156642875574,-0.970941817426052,27.728571428571428,7.800000000000001,13.0,22.0,28.0,4.0,7.8,15.2,14.0,43.7,17.1,289.8,28.09285714285714,82.28571428571429,27.792857142857144,83.85714285714286,27.964285714285715,81.57142857142857,28.07142857142857,82.85714285714286,17.5,21.25,6.18465843842649,9.0,0.6923076923076923,-6.206410256410257,0.0751831501831468,-1.1868131868131826,1,0,0,SW,0
Puttalam,2016-07-18,16,29.1,25.942857142857143,33.528571428571425,29.542857142857144,81.42857142857143,10.0,10.0,2016,7,29,-0.3546048870425356,-0.9350162426854148,27.52142857142857,10.0,22.0,13.0,22.0,28.0,7.7,7.8,15.2,14.0,43.7,22.9,27.728571428571428,80.85714285714286,28.09285714285714,82.28571428571429,27.792857142857144,83.85714285714286,27.964285714285715,81.57142857142857,19.0,18.25,4.5,-6.0,-0.2727272727272727,-4.006410256410257,-0.1319597069597087,-0.6153846153846132,1,0,0,SW,0
Puttalam,2016-07-25,35,28.685714285714287,25.65714285714285,33.042857142857144,29.385714285714283,83.71428571428571,18.0,18.0,2016,7,30,-0.464723172043768,-0.8854560256532101,27.17142857142857,18.0,16.0,22.0,13.0,22.0,7.800000000000001,7.7,7.8,15.2,14.0,17.1,27.52142857142857,81.42857142857143,27.728571428571428,80.85714285714286,28.09285714285714,82.28571428571429,27.792857142857144,83.85714285714286,25.5,21.5,9.746794344808963,19.0,1.1875,3.993589743589743,-0.4819597069597101,1.6703296703296644,1,0,0,SW,1
Puttalam,2016-08-01,32,29.571428571428573,26.12857142857143,33.42857142857143,29.65714285714285,80.42857142857143,1.0,1.0,2016,8,31,-0.5680647467311556,-0.8229838658936566,27.85,1.0,35.0,16.0,22.0,13.0,10.0,7.800000000000001,7.7,7.8,15.2,43.7,27.17142857142857,83.71428571428571,27.52142857142857,81.42857142857143,27.728571428571428,80.85714285714286,28.09285714285714,82.28571428571429,33.5,26.25,8.808140174482542,-3.0,-0.0857142857142857,-19.73684210526316,0.3876879699248157,-1.890977443609032,1,0,0,SW,1
Puttalam,2016-08-08,14,30.11428571428572,26.37142857142857,34.6,30.185714285714283,79.57142857142857,3.9,3.9,2016,8,32,-0.663122658240795,-0.7485107481711013,28.242857142857144,3.9,32.0,35.0,16.0,22.0,18.0,10.0,7.800000000000001,7.7,7.8,14.0,27.85,80.42857142857143,27.17142857142857,83.71428571428571,27.52142857142857,81.42857142857143,27.728571428571428,80.85714285714286,23.0,24.25,10.781929326423912,-18.0,-0.5625,-16.83684210526316,0.780545112781958,-2.748120300751893,1,0,0,SW,0
Puttalam,2016-08-15,8,29.928571428571427,26.228571428571428,33.67142857142857,29.428571428571427,78.85714285714286,1.0,1.0,2016,8,33,-0.7485107481711011,-0.6631226582407952,28.07857142857143,1.0,14.0,32.0,35.0,16.0,1.0,18.0,10.0,7.800000000000001,7.7,15.2,28.242857142857144,79.57142857142857,27.85,80.42857142857143,27.17142857142857,83.71428571428571,27.52142857142857,81.42857142857143,11.0,22.25,13.275918047351754,-6.0,-0.4285714285714286,-19.73684210526316,0.6162593984962434,-3.462406015037601,1,0,0,SW,0
Puttalam,2016-08-22,14,29.3,25.914285714285715,33.18571428571429,29.15714285714285,81.14285714285714,12.6,12.6,2016,8,34,-0.8229838658936564,-0.5680647467311559,27.607142857142858,12.6,8.0,14.0,32.0,35.0,3.9,1.0,18.0,10.0,7.800000000000001,7.8,28.07857142857143,78.85714285714286,28.242857142857144,79.57142857142857,27.85,80.42857142857143,27.17142857142857,83.71428571428571,11.0,17.0,10.392304845413264,6.0,0.75,-8.136842105263158,0.1448308270676719,-1.1766917293233234,1,0,0,SW,0
Puttalam,2016-08-29,7,28.6,25.557142857142857,32.15714285714286,28.814285714285717,82.71428571428571,15.7,15.7,2016,8,35,-0.8854560256532096,-0.4647231720437691,27.07857142857143,15.7,14.0,8.0,14.0,32.0,1.0,3.9,1.0,18.0,10.0,7.7,27.607142857142858,81.14285714285714,28.07857142857143,78.85714285714286,28.242857142857144,79.57142857142857,27.85,80.42857142857143,10.5,10.75,3.774917217635375,-7.0,-0.5,-5.0368421052631565,-0.3837406015037565,0.3947368421052459,1,0,0,SW,0
Puttalam,2016-09-05,6,29.142857142857142,25.61428571428572,32.82857142857143,28.74285714285714,79.28571428571429,2.6,2.6,2016,9,36,-0.9350162426854148,-0.3546048870425359,27.37857142857143,2.6,7.0,14.0,8.0,14.0,12.6,1.0,3.9,1.0,18.0,7.800000000000001,27.07857142857143,82.71428571428571,27.607142857142858,81.14285714285714,28.07857142857143,78.85714285714286,28.242857142857144,79.57142857142857,6.5,8.75,3.593976442141304,-1.0,-0.1428571428571429,-26.10555555555556,0.0453373015873026,-3.5833333333333286,1,0,0,SW,0
Puttalam,2016-09-12,1,29.75714285714286,25.985714285714288,33.857142857142854,29.357142857142858,80.28571428571429,5.6,5.6,2016,9,37,-0.970941817426052,-0.2393156642875577,27.871428571428574,5.6,6.0,7.0,14.0,8.0,15.7,12.6,1.0,3.9,1.0,10.0,27.37857142857143,79.28571428571429,27.07857142857143,82.71428571428571,27.607142857142858,81.14285714285714,28.07857142857143,78.85714285714286,3.5,7.0,5.354126134736337,-5.0,-0.8333333333333334,-23.10555555555556,0.5381944444444464,-2.5833333333333286,1,0,0,SW,0
Puttalam,2016-09-19,16,30.15714285714285,26.0,34.3,29.357142857142858,79.42857142857143,1.0,1.0,2016,9,38,-0.992708874098054,-0.1205366802553235,28.07857142857143,1.0,1.0,6.0,7.0,14.0,2.6,15.7,12.6,1.0,3.9,18.0,27.871428571428574,80.28571428571429,27.37857142857143,79.28571428571429,27.07857142857143,82.71428571428571,27.607142857142858,81.14285714285714,8.5,7.5,6.244997998398398,15.0,15.0,-27.70555555555556,0.7453373015873019,-3.44047619047619,1,0,0,SW,0
Puttalam,2016-09-26,5,29.785714285714285,25.857142857142858,33.285714285714285,29.1,79.71428571428571,3.1,3.1,2016,9,39,-1.0,-1.8369701987210294e-16,27.82142857142857,3.1,16.0,1.0,6.0,7.0,5.6,2.6,15.7,12.6,1.0,1.0,28.07857142857143,79.42857142857143,27.871428571428574,80.28571428571429,27.37857142857143,79.28571428571429,27.07857142857143,82.71428571428571,10.5,7.0,6.377042156569663,-11.0,-0.6875,-25.60555555555556,0.4881944444444421,-3.154761904761912,1,0,0,SW,0
Puttalam,2016-10-03,3,30.385714285714283,26.1,33.871428571428574,29.557142857142857,75.14285714285714,0.7999999999999999,0.7999999999999999,2016,10,40,-0.992708874098054,0.1205366802553232,28.24285714285714,0.7999999999999999,5.0,16.0,1.0,6.0,1.0,5.6,2.6,15.7,12.6,3.9,27.82142857142857,79.71428571428571,28.07857142857143,79.42857142857143,27.871428571428574,80.28571428571429,27.37857142857143,79.28571428571429,4.0,6.25,6.701989754294367,-2.0,-0.4,-63.7,1.3056390977443575,-9.866541353383454,0,0,1,Inter,0
Puttalam,2016-10-10,1,30.442857142857143,25.75714285714286,34.885714285714286,29.61428571428572,76.71428571428571,18.1,18.1,2016,10,41,-0.970941817426052,0.2393156642875573,28.1,18.1,3.0,5.0,16.0,1.0,3.1,1.0,5.6,2.6,15.7,1.0,28.24285714285714,75.14285714285714,27.82142857142857,79.71428571428571,28.07857142857143,79.42857142857143,27.871428571428574,80.28571428571429,2.0,6.25,6.701989754294367,-2.0,-0.6666666666666667,-46.4,1.162781954887219,-8.295112781954884,0,0,1,Inter,0
Puttalam,2016-10-17,4,30.15714285714285,25.514285714285712,35.2,29.928571428571427,78.42857142857143,9.4,9.4,2016,10,42,-0.9350162426854148,0.3546048870425355,27.83571428571428,9.4,1.0,3.0,5.0,16.0,0.7999999999999999,3.1,1.0,5.6,2.6,12.6,28.1,76.71428571428571,28.24285714285714,75.14285714285714,27.82142857142857,79.71428571428571,28.07857142857143,79.42857142857143,2.5,3.25,1.707825127659933,3.0,3.0,-55.1,0.8984962406014994,-6.580827067669162,0,0,1,Inter,0
Puttalam,2016-10-24,0,29.485714285714288,25.357142857142858,34.357142857142854,29.785714285714285,81.42857142857143,20.0,20.0,2016,10,43,-0.8854560256532101,0.464723172043768,27.42142857142857,20.0,4.0,1.0,3.0,5.0,18.1,0.7999999999999999,3.1,1.0,5.6,15.7,27.83571428571428,78.42857142857143,28.1,76.71428571428571,28.24285714285714,75.14285714285714,27.82142857142857,79.71428571428571,2.0,2.0,1.8257418583505536,-4.0,-1.0,-44.5,0.4842105263157883,-3.580827067669162,0,0,1,Inter,0
Puttalam,2016-10-31,1,28.6,24.6,34.214285714285715,29.285714285714285,86.42857142857143,79.7,79.7,2016,10,44,-0.822983865893657,0.5680647467311548,26.6,79.7,0.0,4.0,1.0,3.0,9.4,18.1,0.7999999999999999,3.1,1.0,2.6,27.42142857142857,81.42857142857143,27.83571428571428,78.42857142857143,28.1,76.71428571428571,28.24285714285714,75.14285714285714,0.5,1.5,1.7320508075688772,1.0,inf,15.200000000000005,-0.3372180451127811,1.419172932330838,0,0,1,Inter,0
Puttalam,2016-11-07,3,29.785714285714285,24.65714285714285,35.885714285714286,29.37142857142857,80.85714285714286,15.7,15.7,2016,11,45,-0.7485107481711011,0.6631226582407952,27.221428571428568,15.7,1.0,0.0,4.0,1.0,20.0,9.4,18.1,0.7999999999999999,3.1,5.6,26.6,86.42857142857143,27.42142857142857,81.42857142857143,27.83571428571428,78.42857142857143,28.1,76.71428571428571,2.0,2.0,1.8257418583505536,2.0,2.0,-49.26849315068493,0.7297455968688809,-4.36986301369862,0,0,1,Inter,0
Puttalam,2016-11-14,6,29.3,24.8,34.857142857142854,29.314285714285717,86.71428571428571,91.5,91.5,2016,11,46,-0.6631226582407955,0.7485107481711007,27.05,91.5,3.0,1.0,0.0,4.0,79.7,20.0,9.4,18.1,0.7999999999999999,1.0,27.221428571428568,80.85714285714286,26.6,86.42857142857143,27.42142857142857,81.42857142857143,27.83571428571428,78.42857142857143,4.5,2.5,2.6457513110645907,3.0,1.0,26.531506849315065,0.5583170254403136,1.4872798434442274,0,0,1,Inter,0
Puttalam,2016-11-21,9,29.27142857142857,24.385714285714283,33.471428571428575,27.9,81.28571428571429,45.1,45.1,2016,11,47,-0.5680647467311559,0.8229838658936564,26.82857142857143,45.1,6.0,3.0,1.0,0.0,15.7,79.7,20.0,9.4,18.1,3.1,27.05,86.71428571428571,27.221428571428568,80.85714285714286,26.6,86.42857142857143,27.42142857142857,81.42857142857143,7.5,4.75,3.5,3.0,0.5,-19.86849315068493,0.336888454011742,-3.941291585127189,0,0,1,Inter,0
Puttalam,2016-11-28,16,27.714285714285715,22.97142857142857,31.82857142857143,26.071428571428573,79.0,11.0,11.0,2016,11,48,-0.4647231720437684,0.88545602565321,25.34285714285714,11.0,9.0,6.0,3.0,1.0,91.5,15.7,79.7,20.0,9.4,0.7999999999999999,26.82857142857143,81.28571428571429,27.05,86.71428571428571,27.221428571428568,80.85714285714286,26.6,86.42857142857143,12.5,8.5,5.5677643628300215,7.0,0.7777777777777777,-53.968493150684935,-1.1488258317025457,-6.227005870841481,0,0,1,Inter,0
Puttalam,2016-12-05,5,28.957142857142856,24.02857142857143,33.5,28.3,82.0,7.699999999999999,7.699999999999999,2016,12,49,-0.3546048870425359,0.9350162426854148,26.49285714285714,7.699999999999999,16.0,9.0,6.0,3.0,45.1,91.5,15.7,79.7,20.0,18.1,25.34285714285714,79.0,26.82857142857143,81.28571428571429,27.05,86.71428571428571,27.221428571428568,80.85714285714286,10.5,9.0,4.96655480858378,-11.0,-0.6875,-28.154666666666667,0.335333333333331,-0.3028571428571354,0,1,0,NE,0
Puttalam,2016-12-12,3,29.542857142857144,24.27142857142857,32.81428571428572,27.77142857142857,76.57142857142857,4.0,4.0,2016,12,50,-0.2393156642875578,0.970941817426052,26.90714285714286,4.0,5.0,16.0,9.0,6.0,11.0,45.1,91.5,15.7,79.7,9.4,26.49285714285714,82.0,25.34285714285714,79.0,26.82857142857143,81.28571428571429,27.05,86.71428571428571,4.0,8.25,5.737304826019502,-2.0,-0.4,-31.854666666666667,0.7496190476190492,-5.731428571428566,0,1,0,NE,0
Puttalam,2016-12-19,2,29.057142857142857,22.928571428571427,32.57142857142857,25.914285714285715,75.71428571428571,6.6,6.6,2016,12,51,-0.1205366802553236,0.992708874098054,25.99285714285714,6.6,3.0,5.0,16.0,9.0,7.699999999999999,11.0,45.1,91.5,15.7,20.0,26.90714285714286,76.57142857142857,26.49285714285714,82.0,25.34285714285714,79.0,26.82857142857143,81.28571428571429,2.5,6.5,6.454972243679028,-1.0,-0.3333333333333333,-29.254666666666665,-0.1646666666666689,-6.588571428571427,0,1,0,NE,0
Puttalam,2016-12-26,18,29.814285714285717,23.885714285714283,33.05714285714286,27.214285714285715,78.14285714285714,17.6,17.6,2016,12,52,6.432490598706546e-16,1.0,26.85,17.6,2.0,3.0,5.0,16.0,4.0,7.699999999999999,11.0,45.1,91.5,79.7,25.99285714285714,75.71428571428571,26.90714285714286,76.57142857142857,26.49285714285714,82.0,25.34285714285714,79.0,10.0,7.0,7.438637868140466,16.0,8.0,-18.254666666666665,0.6924761904761887,-4.159999999999997,0,1,0,NE,0
Puttalam,2017-01-02,10,29.571428571428573,21.24285714285714,32.9,23.3,75.0,1.0,1.0,2017,1,1,0.120536680255323,0.992708874098054,25.40714285714286,1.0,18.0,2.0,3.0,5.0,6.6,4.0,7.699999999999999,11.0,45.1,15.7,26.85,78.14285714285714,25.99285714285714,75.71428571428571,26.90714285714286,76.57142857142857,26.49285714285714,82.0,14.0,8.25,7.41057802513857,-8.0,-0.4444444444444444,-17.35125,-0.6524999999999999,-2.330357142857139,0,1,0,NE,0
Puttalam,2017-01-09,33,30.142857142857142,20.32857142857143,33.0,22.27142857142857,71.57142857142857,0.1,0.1,2017,1,2,0.2393156642875577,0.970941817426052,25.235714285714288,0.1,10.0,18.0,2.0,3.0,17.6,6.6,4.0,7.699999999999999,11.0,91.5,25.40714285714286,75.0,26.85,78.14285714285714,25.99285714285714,75.71428571428571,26.90714285714286,76.57142857142857,21.5,15.75,13.225606476327153,23.0,2.3,-18.25125,-0.8239285714285707,-5.758928571428569,0,1,0,NE,1
Puttalam,2017-01-16,20,30.37142857142857,21.928571428571427,32.44285714285714,24.228571428571428,70.71428571428571,3.6,3.6,2017,1,3,0.3546048870425356,0.9350162426854148,26.15,3.6,33.0,10.0,18.0,2.0,1.0,17.6,6.6,4.0,7.699999999999999,45.1,25.235714285714288,71.57142857142857,25.40714285714286,75.0,26.85,78.14285714285714,25.99285714285714,75.71428571428571,26.5,20.25,9.535023160258536,-13.0,-0.3939393939393939,-14.75125,0.0903571428571403,-6.616071428571431,0,1,0,NE,0
Puttalam,2017-01-23,12,28.357142857142858,23.471428571428568,32.142857142857146,26.67142857142857,86.85714285714286,71.8,71.8,2017,1,4,0.4647231720437685,0.8854560256532099,25.91428571428571,71.8,20.0,33.0,10.0,18.0,0.1,1.0,17.6,6.6,4.0,11.0,26.15,70.71428571428571,25.235714285714288,71.57142857142857,25.40714285714286,75.0,26.85,78.14285714285714,16.0,18.75,10.436314802968846,-8.0,-0.4,53.44875,-0.1453571428571471,9.526785714285722,0,1,0,NE,0
Puttalam,2017-01-30,9,30.071428571428573,21.24285714285714,33.67142857142857,23.585714285714285,74.14285714285714,1.6,1.6,2017,1,5,0.5680647467311558,0.8229838658936564,25.65714285714286,1.6,12.0,20.0,33.0,10.0,3.6,0.1,1.0,17.6,6.6,7.699999999999999,25.91428571428571,86.85714285714286,26.15,70.71428571428571,25.235714285714288,71.57142857142857,25.40714285714286,75.0,10.5,18.5,10.723805294763608,-3.0,-0.25,-16.75125,-0.4024999999999998,-3.1875,0,1,0,NE,0
